Job order ID,Company ID,# submissions,# recruiters submitting in job lifetime,# client interviews conducted,# placements,Current Job Status,Age of job since updated,Current Company Status,# company contacts,Finder's fee,Retainer Amount,Flat Fee,Company Churn?,Order Churn?,Age of job (Created to Status Change),Age of Job (Since Created)
16199122,22354736,5,4,2,0,4. Closed (REPLACEMENT),179,2. Active,1,0.155,1300,0,0,1,381,573
16281619,22183190,2,1,0,0,4. Closed,60,2. Active,2,0.175,1250,0,0,1,391,464
16271995,22726431,5,2,0,0,2. Temporary-Paused,307,2. Active,1,0.12,1500,0,0,1,159,479
16269349,22718868,5,3,0,0,4. Closed,159,2. Active,1,0.14,0,0,0,1,471,481
16255233,22711095,1,1,1,0,4. Closed,433,4. Business Terminated,1,0.1,0,0,1,1,55,501
16281616,22183190,1,1,0,0,4. Closed,426,2. Active,2,0.175,1250,0,0,1,25,464
16284792,22736908,2,2,1,0,4. Closed,40,Active- No Current Job Orders,1,0.15,2000,0,0,1,406,459
16269339,22718868,6,3,1,2,3. Filled,355,2. Active,1,0.14,0,0,0,0,113,481
16347407,22821928,5,2,2,0,4. Closed,179,Active- No Current Job Orders,2,0.135,500,0,0,1,182,374
16307086,22564115,3,2,0,0,4. Closed,41,2. Active,1,0.155,2000,0,0,1,377,431
16324765,21976920,6,1,5,2,3. Filled,179,3. Temporary-Paused,3,0.125,1000,0,1,0,216,408
16306550,22711095,1,1,0,0,2. Temporary-Paused,397,4. Business Terminated,1,0.1,0,0,1,1,22,432
16302647,22773048,1,1,1,0,2. Temporary-Paused,363,Active- No Current Job Orders,1,0.15,1000,0,0,1,62,438
16300470,22183190,1,1,0,0,4. Closed,416,2. Active,2,0.175,1250,0,0,1,10,439
16309775,22183190,1,1,0,0,4. Closed,367,2. Active,2,0.175,1250,0,0,1,49,429
16269478,22718868,3,3,1,1,3. Filled,375,2. Active,1,0.14,0,0,0,0,93,481
16304731,22183190,2,2,0,0,2. Temporary-Paused,405,2. Active,2,0.175,1250,0,0,1,18,436
16310604,21926556,3,1,1,0,2. Temporary-Paused,367,2. Active,1,0.13,0,0,0,1,48,428
16302640,22773046,2,1,0,0,4. Closed,296,2. Active,1,0,1000,5000,0,1,129,438
16134893,22565732,8,5,1,0,3. Filled (REPLACEMENT),32,2. Active,1,0.155,2000,0,0,0,625,635
16307084,22564115,4,3,4,1,3. Filled,79,2. Active,1,0.155,2000,0,0,0,339,431
16292171,22743791,6,3,5,1,2. Temporary-Paused,264,2. Active,1,0.1,2500,0,0,1,174,451
16294222,22183190,3,2,1,0,2. Temporary-Paused,200,2. Active,2,0.175,1250,0,0,1,236,449
16302642,22773046,2,2,0,0,4. Closed,142,2. Active,1,0,1000,5000,0,1,283,438
16319490,22796672,1,1,0,0,2. Temporary-Paused,387,4. Business Terminated,1,0,0,0,1,1,15,415
16293651,21605563,1,1,0,0,4. Closed,297,Active- No Current Job Orders,6,0.18,0,0,0,1,139,449
16272813,21605566,4,2,1,0,2. Temporary-Paused,167,No Status,1,0.2,0,0,0,1,298,478
16289336,22631093,3,1,1,0,4. Closed,334,Active- No Current Job Orders,2,0.16,2000,0,0,1,106,453
16320975,22305167,1,1,0,0,3. Filled,387,2. Active,2,0.175,2500,0,0,0,14,414
16269334,22718868,4,3,0,0,4. Closed,230,2. Active,1,0.14,0,0,0,1,471,481
16321664,22777249,1,1,0,0,2. Temporary-Paused,382,2. Active,2,0.15,1000,0,0,1,16,411
16321662,22777249,1,1,0,0,2. Temporary-Paused,382,2. Active,2,0.15,1000,0,0,1,16,411
16323592,22183190,3,2,0,0,2. Temporary-Paused,109,2. Active,2,0.175,1250,0,0,1,287,409
16320978,22305167,1,1,0,0,2. Temporary-Paused,264,2. Active,2,0.175,2500,0,0,1,137,414
16245786,22709252,2,2,1,1,4. Closed,297,4. Business Terminated,1,0.2,0,0,1,1,204,514
16245787,22709252,4,2,3,1,4. Closed,297,4. Business Terminated,1,0.2,0,0,1,1,204,514
16243069,22709252,1,1,1,0,4. Closed,297,4. Business Terminated,1,0.2,0,0,1,1,209,519
16245945,22183190,2,2,1,0,4. Closed,31,2. Active,2,0.175,1250,0,0,1,470,514
16245797,22709252,1,1,1,0,4. Closed,402,4. Business Terminated,1,0.2,0,0,1,1,504,514
16245964,22711095,3,2,2,0,2. Temporary-Paused,200,4. Business Terminated,1,0.1,0,0,1,1,301,514
16258116,22718868,1,1,0,0,4. Closed,171,2. Active,1,0.14,0,0,0,1,488,498
16269510,22723479,2,1,0,0,2. Temporary-Paused,458,4. Business Terminated,2,0.155,2000,0,1,1,10,481
16334250,22555130,1,1,1,0,Offer Extended,375,4. Business Terminated,1,0.155,2000,0,1,1,6,394
16341639,22743791,2,1,0,0,4. Closed,359,2. Active,1,0.1,2500,0,0,1,9,381
16281613,22183190,2,2,1,0,4. Closed,423,2. Active,2,0.175,1250,0,0,1,28,464
16274521,22709252,2,1,0,0,2. Temporary-Paused (REPLACEMENT),410,4. Business Terminated,1,0.2,0,0,1,1,51,474
16282343,22305167,1,1,1,0,4. Closed,401,2. Active,2,0.175,2500,0,0,1,49,463
16137680,22614719,1,1,1,1,3. Filled,306,CONTRACT EXPIRED,1,0.175,1500,0,1,0,316,635
16293692,22688230,1,1,0,0,4. Closed,411,CONTRACT EXPIRED,1,0.165,1000,0,1,1,439,449
16286904,22183190,2,1,0,0,4. Closed,382,2. Active,2,0.175,1250,0,0,1,62,457
16274525,22709252,2,1,0,0,2. Temporary-Paused (REPLACEMENT),410,4. Business Terminated,1,0.2,0,0,1,1,51,474
16272811,21605566,2,2,1,0,2. Temporary-Paused,367,No Status,1,0.2,0,0,0,1,98,478
16508044,22923400,1,1,1,0,2. Temporary-Paused,5,2. Active,1,0.16,1000,0,0,1,144,149
16560220,22579022,3,2,1,0,1. Active,4,2. Active,1,0.155,2000,0,0,0,37,38
16222712,22565732,2,2,1,0,1. Active,2,2. Active,1,0.155,2000,0,0,0,541,542
16570632,22565732,1,1,1,0,Offer Extended (REPLACEMENT),2,2. Active,1,0.155,2000,0,0,0,2,17
16533018,22923400,1,1,0,0,4. Closed,47,2. Active,1,0.16,1000,0,0,1,34,94
16535422,22374203,2,2,2,1,3. Filled,31,2. Active,1,0.125,900,0,0,0,44,88
16523952,22731930,2,1,0,0,4. Closed (REPLACEMENT),73,2. Active,8,0.14,1000,0,0,1,111,116
16554934,21747250,1,1,1,0,1. Active,3,2. Active,5,0,1,0,0,0,40,50
16166417,22104318,2,1,0,0,4. Closed,597,Active- No Current Job Orders,6,0.15,0,0,0,1,8,618
16057862,22104318,2,2,1,0,4. Closed,462,Active- No Current Job Orders,6,0.15,0,0,0,1,193,668
16094537,22390242,2,1,1,0,2. Temporary-Paused,269,2. Active,1,0.2,0,0,0,1,371,653
16053581,22462028,1,1,0,0,2. Temporary-Paused,593,Active- No Current Job Orders,1,0.14,1500,0,0,1,64,670
16260695,22714719,2,2,0,0,4. Closed,248,2. Active,1,0,0,8000,0,1,232,493
16036481,21779506,1,1,1,0,4. Closed,598,3. Temporary-Paused,1,0.155,1300,0,1,1,66,677
14965201,21689179,7,2,5,0,2. Temporary-Paused,663,No Status,1,0.125,1300,0,0,1,385,1061
14938273,21926949,4,2,2,0,2. Temporary-Paused,507,No Status,0,0,0,0,0,1,552,1072
14938264,21657937,2,1,1,0,3. Filled,977,No Status,0,0,0,0,0,0,82,1072
14938276,21657943,1,1,0,0,2. Temporary-Paused,732,No Status,0,0,0,0,0,1,327,1072
16539138,21677494,1,1,1,0,2. Temporary-Paused (REPLACEMENT),20,Active- No Current Job Orders,2,0.13,500,0,0,1,47,80
14929459,21605410,3,3,1,0,4. Closed,648,No Status,1,0.15,0,0,0,1,413,1074
16508040,22923400,2,1,0,0,2. Temporary-Paused,34,2. Active,1,0.16,1000,0,0,1,144,149
16481937,21828224,1,1,0,0,2. Temporary-Paused,122,2. Active,8,0.15,1300,0,0,1,24,159
16507205,22781397,1,1,0,0,4. Closed,87,2. Active,1,0,0,0,0,1,50,150
16465342,22896257,1,1,0,0,4. Closed,144,4. Business Terminated,1,0.13,1000,0,1,1,40,197
16454669,22894865,4,1,4,1,3. Filled,12,Active- No Current Job Orders,1,0.25,500,0,0,0,204,216
16525830,22911427,1,1,0,0,4. Closed,82,4. Business Terminated,4,0.15,1000,0,1,1,100,110
16451290,22730901,1,1,1,0,4. Closed,178,4. Business Terminated,1,0.175,0,0,1,1,31,222
16453776,21652786,1,1,1,1,3. Filled,200,2. Active,1,0.155,1000,0,0,0,6,219
16446924,22104318,2,2,0,0,4. Closed,179,Active- No Current Job Orders,6,0.15,0,0,0,1,40,232
16461921,22899935,1,1,0,0,4. Closed,128,4. Business Terminated,1,0.15,500,0,1,1,63,204
16404429,22804484,1,1,0,0,4. Closed (REPLACEMENT),230,4. Business Terminated,2,0.175,1500,0,1,1,57,300
16391456,22731930,1,1,1,1,3. Filled (REPLACEMENT),292,2. Active,8,0.14,1000,0,0,0,13,318
16396825,22564115,2,1,1,1,3. Filled,233,2. Active,1,0.155,2000,0,0,0,65,311
16368042,22104318,3,3,1,0,4. Closed,285,Active- No Current Job Orders,6,0.15,0,0,0,1,42,340
16381060,22104318,1,1,0,0,4. Closed,248,Active- No Current Job Orders,6,0.15,0,0,0,1,63,324
16315707,22104318,2,2,0,0,4. Closed,291,Active- No Current Job Orders,6,0.15,0,0,0,1,411,421
16416974,22835580,1,1,1,1,3. Filled,58,Active- No Current Job Orders,3,0.245,2500,0,0,0,212,283
16404175,22104318,1,1,0,0,4. Closed,257,Active- No Current Job Orders,6,0.15,0,0,0,1,32,302
16420931,22875718,2,1,2,3,3. Filled,229,Active- No Current Job Orders,2,0.2,1000,0,0,0,35,277
16438509,22104318,2,2,1,0,4. Closed,187,Active- No Current Job Orders,6,0.15,0,0,0,1,47,247
16323593,22183190,1,1,0,0,2. Temporary-Paused,125,2. Active,2,0.175,1250,0,0,1,271,409
16438785,22773046,1,1,0,0,4. Closed,173,2. Active,1,0,1000,5000,0,1,61,247
16254312,21758947,2,1,1,0,4. Closed,297,FROZEN- UNRESPONSIVE,2,0.125,2500,0,1,1,192,502
16199123,22312598,3,1,3,0,4. Closed,297,4. Business Terminated,1,0.14,1300,0,1,1,263,573
16259388,21801394,1,1,1,1,Offer Extended,418,2. Active,1,0.125,1300,0,0,0,64,495
16260141,22723484,2,1,2,1,3. Filled,268,Active- No Current Job Orders,1,0.17,2000,0,0,0,213,494
16269387,22718868,2,2,0,0,4. Closed,365,2. Active,1,0.14,0,0,0,1,471,481
16309211,22773046,4,1,3,1,3. Filled,296,2. Active,1,0,1000,5000,0,0,121,430
16326985,22773046,1,1,0,0,2. Temporary-Paused,200,2. Active,1,0,1000,5000,0,1,191,404
16339554,22711095,3,1,0,0,2. Temporary-Paused,318,4. Business Terminated,1,0.1,0,0,1,1,380,383
16284793,22736908,1,1,0,0,FROZEN-UNRESPONSIVE,412,Active- No Current Job Orders,1,0.15,2000,0,0,1,34,459
16340969,22777249,2,1,1,0,2. Temporary-Paused,317,2. Active,2,0.15,1000,0,0,1,52,382
16350267,22822577,6,2,2,1,3. Filled,292,Active- No Current Job Orders,1,0.16,1000,0,0,0,63,368
16307088,22564115,1,1,0,0,4. Closed,297,2. Active,1,0.155,2000,0,0,1,121,431
16350494,21677560,3,1,3,1,3. Filled,279,2. Active,2,0.1425,0,0,0,0,76,368
16291306,22714719,1,1,1,0,2. Temporary-Paused,200,2. Active,1,0,0,8000,0,1,239,452
16307093,22564115,1,1,0,0,4. Closed,297,2. Active,1,0.155,2000,0,0,1,121,431
16315697,22725139,1,1,0,0,4. Closed,261,Active- No Current Job Orders,1,0.15,0,0,0,1,147,421
16294220,22183190,1,1,0,0,2. Temporary-Paused,428,2. Active,2,0.175,1250,0,0,1,8,449
16289165,22738535,3,1,0,0,2. Temporary-Paused,425,3. Temporary-Paused,1,0.14,1000,0,1,1,15,453
16250198,22711095,1,1,0,0,2. Temporary-Paused,317,4. Business Terminated,1,0.1,0,0,1,1,178,508
14946256,21926418,1,1,0,0,4. Closed,457,2. Active,2,0,0,0,0,1,598,1068
16279971,21605566,1,1,0,0,2. Temporary-Paused,377,No Status,1,0.2,0,0,0,1,76,466
16232393,22374203,1,1,0,0,4. Closed,439,2. Active,1,0.125,900,0,0,1,76,528
16287148,22737435,2,1,0,0,4. Closed,283,CONTRACT EXPIRED,1,0.155,1000,0,1,1,161,457
16559460,22777249,1,1,1,0,1. Active,17,2. Active,2,0.15,1000,0,0,0,37,39
16525855,22874920,1,1,1,0,3. Filled,13,2. Active,1,0.16,1000,0,0,0,109,110
15228609,21926418,2,1,0,0,4. Closed,4,2. Active,2,0,0,0,0,1,1616,1627
16566262,21747226,2,1,0,0,1. Active,0,5. Won!,0,0,0,0,0,0,23,24
16530991,22939308,1,1,1,1,3. Filled,65,2. Active,1,0.185,1000,0,0,0,21,99
16515797,21612139,1,1,0,0,2. Temporary-Paused,54,2. Active,2,0.15,0,0,0,1,67,134
16452792,21612139,1,1,0,0,1. Active,81,2. Active,2,0.15,0,0,0,0,126,220
16439605,22564115,1,1,1,0,3. Filled,6,2. Active,1,0.155,2000,0,0,0,237,246
16558364,21605557,1,1,1,0,4. Closed,19,2. Active,2,0.15,1000,0,0,1,41,43
14861725,21616027,1,1,0,0,4. Closed,935,No Status,0,0,0,0,0,1,156,1104
14938384,21614857,5,1,3,0,4. Closed,894,3. Temporary-Paused,0,0,0,0,1,1,165,1072
14943121,21675916,3,1,2,0,2. Temporary-Paused,684,No Status,3,0.15,1750,0,0,1,372,1069
14949604,21677389,1,1,1,0,4. Closed,895,4. Business Terminated,0,0,1300,0,1,1,159,1067
14953642,21677512,2,1,0,0,4. Closed,998,No Status,2,0.15,0,0,0,1,55,1066
14937223,21657499,5,3,1,0,4. Closed,782,5. Won!,1,0,0,0,0,1,277,1072
14982607,21710692,4,1,3,0,4. Closed,653,4. Business Terminated,0,0,0,0,1,1,388,1054
14949352,21677191,4,2,0,0,2. Temporary-Paused,685,No Status,0,0.1,0,0,0,1,369,1067
14994211,21677551,1,1,0,0,2. Temporary-Paused,697,No Status,4,0.155,0,0,0,1,341,1051
15004516,21746278,2,1,2,0,2. Temporary-Paused,899,3. Temporary-Paused,7,0.15,0,0,1,1,136,1048
15008425,21746509,2,1,1,0,3. Filled (REPLACEMENT),109,3. Temporary-Paused,0,0.15,0,0,1,0,925,1047
15121798,21794407,7,2,5,0,2. Temporary-Paused,251,No Status,1,0.155,1300,0,0,1,752,1016
15125137,21746341,2,2,2,0,3. Filled,648,2. Active,2,0.155,1300,0,0,0,352,1013
15176161,21657499,2,2,1,0,4. Closed,781,5. Won!,1,0,0,0,0,1,203,997
15007651,21677512,3,3,2,0,4. Closed,794,No Status,2,0.15,0,0,0,1,240,1047
14994271,21687463,4,2,2,0,4. Closed,901,CONTRACT EXPIRED,3,0.15,0,0,1,1,137,1051
14943316,21677512,7,6,3,0,4. Closed,781,No Status,2,0.15,0,0,0,1,275,1069
14943322,21677512,1,1,0,0,4. Closed,998,No Status,2,0.15,0,0,0,1,58,1069
14959495,21675955,8,5,3,0,4. Closed,783,Active- No Current Job Orders,7,0.15,0,0,0,1,266,1062
14994094,21677557,3,2,0,0,2. Temporary-Paused,657,No Status,2,0.13,0,0,0,1,381,1051
14994217,21531718,12,2,3,0,2. Temporary-Paused,732,No Status,8,0.15,0,0,0,1,306,1051
15032599,21764638,5,2,3,0,3. Filled,443,No Status,1,0.155,1300,0,0,0,584,1040
15056956,21777712,2,1,2,0,2. Temporary-Paused,895,No Status,0,0.12,0,0,0,1,126,1034
14994070,21675916,1,1,1,0,4. Closed,958,No Status,3,0.15,1750,0,0,1,80,1051
14994205,21687733,4,4,2,0,2. Temporary-Paused,697,New Lead,0,0,0,0,0,1,341,1051
15184183,21677494,6,3,5,0,2. Temporary-Paused,765,Active- No Current Job Orders,2,0.13,500,0,0,1,217,995
15254970,21959238,3,2,1,0,3. Filled,472,No Status,1,0.155,1300,0,0,0,486,971
15278094,21970026,2,2,2,0,3. Filled (REPLACEMENT),781,No Status,1,0,0,0,0,0,169,963
15863909,21605362,2,2,0,0,2. Temporary-Paused,367,No Status,0,0,0,0,0,1,378,758
15937928,21746464,4,2,1,1,3. Filled,548,Active- No Current Job Orders,1,0.2,3000,0,0,0,157,718
15906314,22336010,7,5,1,0,4. Closed,297,4. Business Terminated,1,0.14,1300,0,1,1,429,739
15668096,22104318,1,1,0,0,4. Closed,775,Active- No Current Job Orders,6,0.15,0,0,0,1,42,830
15735809,22104318,1,1,0,0,2. Temporary-Paused,307,Active- No Current Job Orders,6,0.15,0,0,0,1,489,809
15726656,21615967,10,4,2,0,2. Temporary-Paused,167,3. Temporary-Paused,2,0,0,0,1,1,633,813
15767474,22305167,2,1,0,0,2. Temporary-Paused,495,2. Active,2,0.175,2500,0,0,1,287,795
15595787,21926418,1,1,0,0,2. Temporary-Paused,825,2. Active,2,0,0,0,0,1,20,858
15265248,21780250,6,2,3,0,2. Temporary-Paused,27,Active- No Current Job Orders,1,0.155,0,0,0,1,928,968
15642620,21758947,2,2,0,0,4. Closed,811,FROZEN- UNRESPONSIVE,2,0.125,2500,0,1,1,17,841
14995273,21687463,9,5,3,0,2. Temporary-Paused,365,CONTRACT EXPIRED,3,0.15,0,0,1,1,673,1051
15064501,21779506,3,1,2,0,2. Temporary-Paused,167,3. Temporary-Paused,1,0.155,1300,0,1,1,852,1032
16013600,22329362,3,1,3,0,2. Temporary-Paused,200,Active- No Current Job Orders,1,0.14,0,0,0,1,474,687
16019594,21746464,1,1,0,0,4. Closed,297,Active- No Current Job Orders,1,0.2,3000,0,0,1,373,683
14994112,21677524,5,3,1,0,4. Closed,297,No Status,3,0.1,500,0,0,1,741,1051
15797261,22329362,7,4,4,0,Offer Extended,200,Active- No Current Job Orders,1,0.14,0,0,0,0,572,785
15855134,22354736,5,3,4,1,3. Filled,108,2. Active,1,0.155,1300,0,0,0,640,761
16222787,22183190,1,1,1,0,3. Filled,474,2. Active,2,0.175,1250,0,0,0,55,542
16233584,22663054,1,1,0,0,2. Temporary-Paused,200,2. Active,1,0.175,1500,0,0,1,314,527
16158338,22614719,2,1,2,1,3. Filled,307,CONTRACT EXPIRED,1,0.175,1500,0,1,0,305,625
16192928,21926763,1,1,0,0,4. Closed,297,CONTRACT EXPIRED,1,0.14,550,0,1,1,268,578
16177786,22614719,1,1,1,0,4. Closed,404,CONTRACT EXPIRED,1,0.175,1500,0,1,1,183,600
16059257,21747250,1,1,1,0,1. Active,5,2. Active,5,0,1,0,0,0,650,668
16170587,22104318,2,1,0,0,4. Closed,365,Active- No Current Job Orders,6,0.15,0,0,0,1,233,611
16240951,22709252,1,1,1,1,4. Closed,297,4. Business Terminated,1,0.2,0,0,1,1,211,521
16248365,22572806,1,1,1,0,4. Closed,297,Active- No Current Job Orders,3,0.175,1000,0,0,1,202,512
16222772,22183190,1,1,0,0,2. Temporary-Paused,522,2. Active,2,0.175,1250,0,0,1,7,542
16227139,21828224,2,1,0,0,4. Closed,496,2. Active,8,0.15,1300,0,0,1,27,536
15807815,21926949,1,1,1,0,2. Temporary-Paused,580,No Status,0,0,0,0,0,1,187,780
15632132,21746908,2,2,1,0,4. Closed,202,2. Active,1,0.175,1000,0,0,1,629,844
15784196,22104318,2,2,0,0,4. Closed,684,Active- No Current Job Orders,6,0.15,0,0,0,1,92,789
15797255,22329362,1,1,0,0,4. Closed,648,Active- No Current Job Orders,1,0.14,0,0,0,1,124,785
15827192,22337120,1,1,1,0,2. Temporary-Paused,495,4. Business Terminated,1,0.175,0,0,1,1,265,773
15857126,21687784,5,2,2,0,2. Temporary-Paused,167,3. Temporary-Paused,0,0,0,0,1,1,581,761
14857375,21604945,6,2,6,1,2. Temporary-Paused,564,No Status,0,0,0,0,0,1,530,1107
15680087,21809552,1,1,0,0,2. Temporary-Paused,549,No Status,3,0.155,1300,0,0,1,264,826
15691721,21675955,5,4,1,0,2. Temporary-Paused,605,Active- No Current Job Orders,7,0.15,0,0,0,1,204,822
14965168,21689179,5,2,4,0,2. Temporary-Paused,739,No Status,1,0.125,1300,0,0,1,309,1061
15766013,21927210,2,1,0,0,4. Closed,767,2. Active,5,0.1,1040,0,0,1,16,796
15691736,21675955,3,3,2,0,2. Temporary-Paused,207,Active- No Current Job Orders,7,0.15,0,0,0,1,602,822
15292395,21970371,1,1,0,0,2. Temporary-Paused,356,No Status,3,0.175,1300,0,0,1,588,957
15918296,22188665,1,1,1,0,2. Temporary-Paused,598,No Status,1,0.145,1300,0,0,1,122,733
15909896,22104318,1,1,1,0,4. Closed,620,Active- No Current Job Orders,6,0.15,0,0,0,1,105,738
15900716,22376006,1,1,1,0,4. Closed,670,CONTRACT EXPIRED,1,0.155,900,0,1,1,59,742
14994109,21677524,1,1,0,0,4. Closed,297,No Status,3,0.1,500,0,0,1,741,1051
14995222,21746596,1,1,0,0,4. Closed,671,3. Temporary-Paused,1,0.13,0,0,1,1,367,1051
15942572,22104318,2,2,1,0,4. Closed,317,Active- No Current Job Orders,6,0.15,0,0,0,1,386,716
15895922,22183190,1,1,0,0,4. Closed,626,2. Active,2,0.175,1250,0,0,1,105,744
15993176,21746341,2,1,2,1,3. Filled,472,2. Active,2,0.155,1300,0,0,0,209,694
15225966,21900669,6,1,6,0,3. Filled (REPLACEMENT),829,5. Won!,0,0,0,0,0,0,141,983
15473126,22104318,3,2,0,0,4. Closed,776,Active- No Current Job Orders,6,0.15,0,0,0,1,112,901
15064492,21779506,7,1,6,0,2. Temporary-Paused,363,3. Temporary-Paused,1,0.155,1300,0,1,1,656,1032
15229113,21677530,2,2,0,0,2. Temporary-Paused,802,No Status,3,0.1,0,0,0,1,491,1306
14995249,21746608,3,2,3,0,3. Filled,495,No Status,2,0,0,0,0,0,543,1051
15490019,21746683,3,1,3,0,2. Temporary-Paused,732,No Status,1,0.175,1150,0,0,1,148,893
14949958,21677470,11,7,5,0,2. Temporary-Paused,200,No Status,0,0,0,0,0,1,854,1067
15624848,22104318,1,1,1,0,3. Filled,776,Active- No Current Job Orders,6,0.15,0,0,0,0,59,848
14933725,21677548,13,3,5,0,2. Temporary-Paused,732,No Status,1,0.1,0,0,0,1,328,1073
15624839,22104318,1,1,0,0,4. Closed,643,Active- No Current Job Orders,6,0.15,0,0,0,1,844,848
14967880,21687631,2,2,0,0,2. Temporary-Paused,807,New Lead,0,0,0,0,0,1,240,1060
14822464,21605419,17,5,13,0,2. Temporary-Paused,111,No Status,1,0,0,0,0,1,998,1122
15478847,22145864,2,2,0,0,2. Temporary-Paused,600,No Status,1,0.155,1000,0,0,1,286,899
15242976,21801394,4,1,3,0,3. Filled,586,2. Active,1,0.125,1300,0,0,0,377,976
15229482,21926544,2,2,0,0,2. Temporary-Paused,365,No Status,1,0,1000,0,0,1,834,1212
15341631,21677491,2,2,2,0,3. Filled,766,3. Temporary-Paused,2,0.1,0,0,1,0,161,940
15728321,21677527,1,1,0,0,4. Closed,297,No Status,1,0.1,0,0,0,1,503,813
15213578,21828542,4,2,3,0,2. Temporary-Paused,732,No Status,2,0.12,0,0,0,1,243,988
15278916,21746683,4,1,4,0,3. Filled,781,No Status,1,0.175,1150,0,0,0,168,962
15303891,21927210,2,1,1,0,4. Closed,909,2. Active,5,0.1,1040,0,0,1,32,954
15179365,21687463,2,1,0,0,4. Closed,898,CONTRACT EXPIRED,3,0.15,0,0,1,1,85,996
15278124,21970026,7,4,1,0,2. Temporary-Paused (REPLACEMENT),167,No Status,1,0,0,0,0,1,783,963
15313557,21882207,2,1,1,0,2. Temporary-Paused,815,3. Temporary-Paused,2,0,1200,0,1,1,122,950
15064306,21779506,6,2,5,0,3. Filled,671,3. Temporary-Paused,1,0.155,1300,0,1,0,348,1032
15269718,21796063,7,2,2,0,2. Temporary-Paused,781,2. Active,1,0.16,0,0,0,1,173,967
15155092,21656803,4,1,4,0,4. Closed,894,No Status,0,0,0,0,0,1,97,1004
15269664,21796063,3,1,3,0,2. Temporary-Paused,732,2. Active,1,0.16,0,0,0,1,222,967
15303465,22059843,3,2,2,0,4. Closed,597,No Status,1,0.125,1050,0,0,1,344,954
15213581,21828542,1,1,1,0,2. Temporary-Paused,781,No Status,2,0.12,0,0,0,1,194,988
15149806,21687463,7,3,1,0,4. Closed,564,CONTRACT EXPIRED,3,0.15,0,0,1,1,428,1005
15339063,21828224,4,1,0,0,4. Closed,920,2. Active,8,0.15,1300,0,0,1,7,940
15192563,21677548,3,2,3,0,2. Temporary-Paused,813,No Status,1,0.1,0,0,0,1,165,991
14995285,21687463,2,2,0,0,4. Closed,902,CONTRACT EXPIRED,3,0.15,0,0,1,1,136,1051
15277470,21969942,3,2,2,0,4. Closed,564,No Status,1,0.155,1050,0,0,1,386,963
14985145,21711334,16,3,5,0,4. Closed,872,No Status,2,0.155,0,0,0,1,168,1053
14959798,21678937,11,3,9,0,4. Closed,766,5. Won!,2,0.15,0,0,0,1,283,1062
15227412,21914202,2,1,0,0,4. Closed,564,3. Temporary-Paused,2,0.125,1300,0,1,1,405,982
15078910,21679711,3,1,1,0,2. Temporary-Paused,815,2. Active,1,0,0,0,0,1,198,1026
15222885,21882207,5,1,5,0,2. Temporary-Paused,815,3. Temporary-Paused,2,0,1200,0,1,1,156,984
14994040,21614728,10,3,6,0,3. Filled (REPLACEMENT),901,No Status,4,0.12,0,0,0,0,137,1051
15349089,21657499,2,2,1,0,4. Closed,782,5. Won!,1,0,0,0,0,1,141,936
15330315,22065783,3,1,0,0,4. Closed,901,3. Temporary-Paused,1,0.125,1300,0,1,1,29,943
15155452,21675916,3,2,1,0,2. Temporary-Paused,809,No Status,3,0.15,1750,0,0,1,182,1004
15334152,21976920,3,2,1,0,2. Temporary-Paused,781,3. Temporary-Paused,3,0.125,1000,0,1,1,148,942
15176164,21657499,9,3,5,0,3. Filled,781,5. Won!,1,0,0,0,0,0,203,997
15403023,21675916,2,1,0,0,2. Temporary-Paused,804,No Status,3,0.15,1750,0,0,1,98,915
15507935,22104318,2,1,2,0,4. Closed,648,Active- No Current Job Orders,6,0.15,0,0,0,1,226,887
15522941,22183190,4,2,2,0,4. Closed,312,2. Active,2,0.175,1250,0,0,1,558,883
15227418,21914202,3,2,2,0,4. Closed,781,3. Temporary-Paused,2,0.125,1300,0,1,1,188,982
15435665,21927075,2,1,1,0,3. Filled,766,No Status,3,0,0,0,0,0,126,905
15292389,21970371,2,2,2,0,2. Temporary-Paused,365,No Status,3,0.175,1300,0,0,1,579,957
14994064,21537688,1,1,0,0,4. Closed,171,No Status,3,0.155,0,0,0,1,867,1051
15011854,21677479,2,2,1,0,2. Temporary-Paused,667,No Status,1,0.175,0,0,0,1,366,1046
15537533,21746683,1,1,0,0,3. Filled,781,No Status,1,0.175,1150,0,0,0,83,877
14949955,21677470,7,4,3,0,2. Temporary-Paused,697,No Status,0,0,0,0,0,1,357,1067
14949967,21675721,2,2,1,0,4. Closed,31,FROZEN- UNRESPONSIVE,2,0.14,1000,0,1,1,1023,1067
15526661,22066950,2,1,0,0,4. Closed,562,2. Active,2,0.175,1300,0,0,1,305,880
15145135,21677227,3,1,1,0,2. Temporary-Paused,698,No Status,0,0.155,0,0,0,1,295,1006
15228801,21927075,1,1,1,0,3. Filled,766,No Status,3,0,0,0,0,0,814,1593
14822413,21605410,1,1,0,0,4. Closed,760,No Status,1,0.15,0,0,0,1,349,1122
14865535,21616846,2,1,2,0,4. Closed,895,No Status,0,0,0,0,0,1,195,1103
14926309,21652783,4,1,4,0,4. Closed,895,5. Won!,2,0.15,1000,0,0,1,167,1075
14926315,21652786,1,1,1,0,2. Temporary-Paused,732,2. Active,1,0.155,1000,0,0,1,330,1075
14941909,21615967,1,1,0,0,4. Closed,935,3. Temporary-Paused,2,0,0,0,1,1,121,1069
